Timestamp,Temperature (ºC),Wind Speed (m/s),Wind Direction (degrees),Pressure (hPa),Humidity (%),Weather
2022-10-03 02:00:00,12.44,2.57,60,1023,74,Clear
2022-10-03 03:00:00,12.09,2.06,80,1022,79,Clear
2022-10-03 04:00:00,11.91,2.57,70,1024,82,Clear
2022-10-03 05:00:00,11.91,3.6,100,1023,82,Clear
2022-10-03 06:00:00,10.91,2.57,80,1023,81,Clear
2022-10-03 07:00:00,9.91,1.54,160,1024,81,Clear
2022-10-03 08:00:00,12.91,1.54,60,1024,76,Clear
2022-10-03 09:00:00,15.91,2.06,60,1024,58,Clear
2022-10-03 10:00:00,20.91,0.51,0,1025,34,Clear
2022-10-03 11:00:00,21.94,0.51,350,1024,35,Clear
2022-10-03 12:00:00,24.95,1.03,0,1024,23,Clear
2022-10-03 13:00:00,26.92,1.03,130,1024,21,Clear
2022-10-03 14:00:00,28.5,1.54,240,1021,24,Clear
2022-10-01 15:00:00,23.54,2.57,220,1025,32,Clear
2022-10-01 16:00:00,24.59,2.06,230,1025,28,Clear
2022-10-01 17:00:00,23.88,2.57,240,1025,30,Clear
2022-10-01 18:00:00,22.87,2.06,230,1026,26,Clear
2022-10-01 19:00:00,19.96,0.51,220,1025,40,Clear
2022-10-01 20:00:00,17.44,0.51,180,1025,46,Clear
2022-10-01 21:00:00,15.27,0.89,58,1025,58,Clear
2022-10-01 22:00:00,13.85,0.51,40,1026,62,Clear
2022-10-01 23:00:00,14.91,0.51,0,1027,47,Clear
2022-10-02 00:00:00,13.91,1.03,110,1027,50,Clear
2022-10-02 01:00:00,10.91,2.57,160,1028,62,Clear
2022-10-02 02:00:00,11.91,1.54,160,1028,58,Clear
2022-10-02 03:00:00,11.91,1.54,130,1027,58,Clear
2022-10-02 04:00:00,9.91,1.54,90,1027,66,Clear
2022-10-02 05:00:00,9.91,3.09,70,1027,66,Clear
2022-10-02 06:00:00,9.91,2.57,80,1027,71,Clear
2022-10-02 07:00:00,8.91,3.09,100,1028,76,Clear
2022-10-02 08:00:00,11.91,2.06,100,1028,66,Clear
2022-10-02 09:00:00,14.91,1.54,90,1028,58,Clear
2022-10-02 10:00:00,18.89,2.06,110,1028,45,Clear
2022-10-02 11:00:00,21.39,2.57,110,1026,43,Clear
2022-10-02 12:00:00,23.14,2.06,120,1026,38,Clear
2022-10-02 13:00:00,25.0,3.6,130,1025,33,Clear
2022-10-02 14:00:00,26.71,3.09,180,1024,30,Clear
2022-09-30 15:00:00,19.13,1.79,234,1017,40,Clouds
2022-09-30 16:00:00,18.68,4.02,262,1017,39,Clouds
2022-09-30 17:00:00,19.05,1.54,250,1018,39,Clouds
2022-09-30 18:00:00,17.54,2.57,300,1018,39,Clouds
2022-09-30 19:00:00,15.84,2.06,300,1018,47,Clear
2022-09-30 20:00:00,14.27,1.54,220,1019,56,Clear
2022-09-30 21:00:00,13.19,2.06,230,1020,60,Clear
2022-09-30 22:00:00,12.99,2.06,240,1020,62,Clear
2022-09-30 23:00:00,12.75,2.57,250,1021,62,Clear
2022-10-01 00:00:00,11.92,3.09,250,1021,64,Clear
2022-10-01 01:00:00,11.23,3.09,240,1021,66,Clear
2022-10-01 02:00:00,10.54,2.57,250,1022,71,Clear
2022-10-01 03:00:00,9.94,1.54,220,1022,73,Clear
2022-10-01 04:00:00,9.7,3.09,250,1022,74,Clear
2022-10-01 05:00:00,9.28,2.57,230,1023,75,Clear
2022-10-01 06:00:00,8.21,1.54,180,1024,78,Clear
2022-10-01 07:00:00,8.24,0.97,153,1024,81,Clear
2022-10-01 08:00:00,10.36,1.54,180,1025,76,Clear
2022-10-01 09:00:00,13.49,1.54,170,1025,65,Clear
2022-10-01 10:00:00,15.44,1.54,210,1026,60,Clear
2022-10-01 11:00:00,17.66,4.12,220,1026,54,Clear
2022-10-01 12:00:00,20.0,3.6,250,1026,46,Clear
2022-10-01 13:00:00,21.36,3.09,240,1026,40,Clear
2022-10-01 14:00:00,22.64,2.06,240,1025,35,Clear
2022-09-29 15:00:00,12.18,2.06,340,1008,87,Thunderstorm
2022-09-29 16:00:00,13.6,3.09,280,1007,87,Drizzle
2022-09-29 17:00:00,14.64,3.09,280,1007,78,Clouds
2022-09-29 18:00:00,14.61,7.72,350,1008,66,Clouds
2022-09-29 19:00:00,13.65,5.14,350,1008,71,Clear
2022-09-29 20:00:00,12.35,5.14,360,1010,73,Clouds
2022-09-29 21:00:00,11.86,5.14,360,1011,73,Clear
2022-09-29 22:00:00,10.53,2.68,33,1011,80,Clear
2022-09-29 23:00:00,9.49,2.06,20,1012,83,Clear
2022-09-30 00:00:00,8.42,2.57,340,1013,86,Clear
2022-09-30 01:00:00,8.21,1.54,310,1012,87,Clear
2022-09-30 02:00:00,7.61,2.06,290,1013,89,Clouds
2022-09-30 03:00:00,7.47,2.06,290,1013,88,Clear
2022-09-30 04:00:00,7.05,3.09,300,1014,90,Clear
2022-09-30 05:00:00,6.92,1.03,240,1014,88,Clear
2022-09-30 06:00:00,6.21,2.06,220,1015,88,Clear
2022-09-30 07:00:00,6.24,1.54,230,1016,87,Clear
2022-09-30 08:00:00,8.06,1.54,310,1017,82,Clear
2022-09-30 09:00:00,11.08,4.12,340,1017,72,Clear
2022-09-30 10:00:00,13.2,3.6,360,1017,65,Clear
2022-09-30 11:00:00,15.0,3.6,360,1018,54,Clouds
2022-09-30 12:00:00,16.09,2.06,340,1018,50,Clouds
2022-09-30 13:00:00,17.58,2.06,340,1017,45,Clouds
2022-09-30 14:00:00,18.25,1.54,80,1017,43,Clouds
2022-09-28 15:00:00,21.71,7.72,300,1012,37,Clouds
2022-09-28 16:00:00,21.92,7.72,290,1012,38,Clouds
2022-09-28 17:00:00,21.24,5.66,290,1011,40,Clear
2022-09-28 18:00:00,19.55,7.2,320,1011,42,Clouds
2022-09-28 19:00:00,17.77,7.2,320,1011,47,Clear
2022-09-28 20:00:00,16.3,4.12,300,1012,52,Clear
2022-09-28 21:00:00,16.01,6.17,320,1012,56,Clear
2022-09-28 22:00:00,15.16,5.66,320,1012,59,Clear
2022-09-28 23:00:00,14.3,5.14,310,1012,62,Clear
2022-09-29 00:00:00,13.41,6.17,310,1012,62,Clear
2022-09-29 01:00:00,12.75,4.12,280,1011,65,Clear
2022-09-29 02:00:00,12.09,3.09,240,1011,68,Clear
2022-09-29 03:00:00,11.91,4.92,251,1010,70,Clear
2022-09-29 04:00:00,11.67,5.14,250,1010,76,Clear
2022-09-29 05:00:00,11.01,6.69,250,1009,80,Clear
2022-09-29 06:00:00,10.59,6.17,250,1009,81,Clear
2022-09-29 07:00:00,10.59,5.66,240,1009,81,Clouds
2022-09-29 08:00:00,11.46,6.69,260,1009,79,Clouds
2022-09-29 09:00:00,12.13,8.23,270,1008,78,Clouds
2022-09-29 10:00:00,13.26,7.72,250,1008,76,Clouds
2022-09-29 11:00:00,13.69,8.23,260,1008,76,Clouds
2022-09-29 12:00:00,14.41,8.75,260,1007,72,Clouds
2022-09-29 13:00:00,15.39,7.72,260,1006,69,Clouds
2022-09-29 14:00:00,16.32,7.72,260,1006,65,Rain
2022-09-27 15:00:00,21.31,6.17,340,1017,38,Clear
2022-09-27 16:00:00,21.74,6.69,330,1017,37,Clear
2022-09-27 17:00:00,21.69,7.72,350,1017,37,Clear
2022-09-27 18:00:00,20.6,5.66,350,1017,38,Clear
2022-09-27 19:00:00,18.62,4.47,15,1017,42,Clear
2022-09-27 20:00:00,16.9,5.14,360,1018,49,Clear
2022-09-27 21:00:00,16.25,4.63,350,1018,57,Clear
2022-09-27 22:00:00,15.33,2.06,360,1018,61,Clear
2022-09-27 23:00:00,13.59,3.09,360,1018,66,Clear
2022-09-28 00:00:00,12.74,3.09,340,1018,69,Clear
2022-09-28 01:00:00,11.9,2.57,340,1018,72,Clear
2022-09-28 02:00:00,11.91,3.6,320,1017,74,Clear
2022-09-28 03:00:00,11.67,3.09,310,1017,75,Clear
2022-09-28 04:00:00,10.74,2.57,250,1016,79,Clear
2022-09-28 05:00:00,10.19,3.09,280,1017,78,Clear
2022-09-28 06:00:00,9.12,3.6,260,1016,83,Clear
2022-09-28 07:00:00,10.55,4.12,250,1016,80,Clear
2022-09-28 08:00:00,11.47,3.6,250,1016,76,Clear
2022-09-28 09:00:00,12.73,4.63,260,1016,74,Clear
2022-09-28 10:00:00,15.0,4.63,270,1016,68,Clear
2022-09-28 11:00:00,18.0,6.17,300,1015,56,Clear
2022-09-28 12:00:00,19.78,7.2,300,1014,48,Clear
2022-09-28 13:00:00,19.98,7.2,310,1014,46,Clouds
2022-09-28 14:00:00,21.07,7.2,310,1013,42,Clouds
2022-09-26 15:00:00,19.09,3.09,40,1016,44,Clouds
2022-09-26 16:00:00,18.92,3.09,350,1016,43,Clear
2022-09-26 17:00:00,19.12,3.09,310,1016,40,Clear
2022-09-26 18:00:00,18.86,3.09,330,1016,41,Clear
2022-09-26 19:00:00,17.08,2.06,290,1016,44,Clear
2022-09-26 20:00:00,14.13,2.06,260,1017,51,Clear
2022-09-26 21:00:00,13.61,2.06,280,1017,54,Clear
2022-09-26 22:00:00,12.37,3.6,350,1017,58,Clear
2022-09-26 23:00:00,11.65,3.6,340,1018,61,Clear
2022-09-27 00:00:00,11.16,4.63,350,1018,64,Clear
2022-09-27 01:00:00,10.37,3.6,350,1018,66,Clear
2022-09-27 02:00:00,9.04,3.6,360,1018,71,Clear
2022-09-27 03:00:00,8.81,3.09,350,1017,73,Clear
2022-09-27 04:00:00,8.02,2.06,280,1018,74,Clear
2022-09-27 05:00:00,7.35,1.54,300,1017,77,Clear
2022-09-27 06:00:00,7.76,2.57,230,1017,76,Clear
2022-09-27 07:00:00,7.94,3.09,270,1018,76,Clear
2022-09-27 08:00:00,10.37,3.6,260,1018,69,Clear
2022-09-27 09:00:00,12.99,5.14,290,1018,63,Clear
2022-09-27 10:00:00,15.35,5.14,310,1018,58,Clear
2022-09-27 11:00:00,17.58,5.14,330,1018,51,Clear
2022-09-27 12:00:00,18.89,4.63,300,1018,47,Clear
2022-09-27 13:00:00,20.98,6.17,320,1018,39,Clear
2022-09-27 14:00:00,21.11,3.6,320,1017,39,Clear
2022-09-25 15:00:00,17.11,7.2,50,1014,44,Clouds
2022-09-25 16:00:00,17.59,6.69,50,1014,43,Clouds
2022-09-25 17:00:00,17.44,8.23,40,1014,42,Clouds
2022-09-25 18:00:00,16.2,7.72,50,1014,45,Clouds
2022-09-25 19:00:00,14.54,6.69,50,1014,47,Clouds
2022-09-25 20:00:00,12.77,9.83,35,1015,59,Clouds
2022-09-25 21:00:00,11.36,7.2,60,1016,67,Clear
2022-09-25 22:00:00,11.02,6.69,50,1016,72,Clear
2022-09-25 23:00:00,10.17,6.69,60,1016,74,Clear
2022-09-26 00:00:00,9.69,5.14,60,1016,77,Clear
2022-09-26 01:00:00,9.23,6.69,50,1016,79,Clear
2022-09-26 02:00:00,8.52,3.6,90,1016,83,Clear
2022-09-26 03:00:00,7.55,3.6,60,1016,85,Clear
2022-09-26 04:00:00,7.46,4.63,60,1016,89,Clear
2022-09-26 05:00:00,7.44,4.63,40,1016,87,Clear
2022-09-26 06:00:00,6.36,3.09,20,1016,87,Clouds
2022-09-26 07:00:00,7.8,3.6,50,1016,88,Clear
2022-09-26 08:00:00,9.57,3.6,60,1017,84,Clouds
2022-09-26 09:00:00,12.15,5.81,37,1017,74,Clear
2022-09-26 10:00:00,13.72,5.36,59,1017,69,Clouds
2022-09-26 11:00:00,15.0,4.02,60,1018,61,Clouds
2022-09-26 12:00:00,16.73,5.81,39,1017,55,Clouds
2022-09-26 13:00:00,17.78,5.14,10,1017,51,Clouds
2022-09-26 14:00:00,18.43,3.09,50,1016,49,Clouds
2022-09-24 15:00:00,19.34,6.69,20,1013,49,Clouds
2022-09-24 16:00:00,17.84,6.17,40,1013,56,Clear
2022-09-24 17:00:00,18.23,6.71,47,1014,52,Clouds
2022-09-24 18:00:00,16.89,6.26,66,1014,54,Clouds
2022-09-24 19:00:00,14.87,7.2,70,1014,59,Clouds
2022-09-24 20:00:00,13.0,6.17,70,1016,67,Clouds
2022-09-24 21:00:00,12.11,5.66,70,1016,70,Clear
2022-09-24 22:00:00,11.47,4.63,60,1016,71,Clear
2022-09-24 23:00:00,10.34,4.12,40,1017,74,Clear
2022-09-25 00:00:00,9.5,4.12,30,1017,75,Clear
2022-09-25 01:00:00,8.65,3.09,30,1017,76,Clear
2022-09-25 02:00:00,7.74,3.09,20,1016,81,Clear
2022-09-25 03:00:00,7.34,4.63,30,1016,81,Clear
2022-09-25 04:00:00,6.45,3.09,30,1016,86,Clear
2022-09-25 05:00:00,6.02,3.6,20,1016,86,Clear
2022-09-25 06:00:00,5.83,2.57,40,1016,86,Clear
2022-09-25 07:00:00,6.51,4.12,40,1016,87,Clear
2022-09-25 08:00:00,7.81,2.57,40,1016,85,Clear
2022-09-25 09:00:00,11.0,5.66,70,1017,71,Clear
2022-09-25 10:00:00,12.79,8.23,70,1016,66,Clear
2022-09-25 11:00:00,14.54,7.2,60,1016,56,Clear
2022-09-25 12:00:00,15.19,8.94,52,1015,54,Clouds
2022-09-25 13:00:00,16.69,7.2,50,1015,47,Clouds
2022-09-25 14:00:00,17.4,8.05,68,1014,42,Clouds
2022-09-23 15:00:00,25.86,2.06,290,1014,27,Clear
2022-09-23 16:00:00,25.65,4.63,280,1013,24,Clear
2022-09-23 17:00:00,25.57,3.09,260,1013,22,Clear
2022-09-23 18:00:00,24.83,6.17,250,1016,17,Clear
2022-09-23 19:00:00,22.85,3.09,260,1016,24,Clear
2022-09-23 20:00:00,21.75,3.6,260,1016,24,Clear
2022-09-23 21:00:00,21.09,3.09,250,1014,29,Clear
2022-09-23 22:00:00,17.3,4.47,65,1014,64,Clear
2022-09-23 23:00:00,16.01,6.69,30,1014,68,Clear
2022-09-24 00:00:00,14.56,5.14,50,1015,74,Clear
2022-09-24 01:00:00,13.86,3.6,40,1015,75,Clear
2022-09-24 02:00:00,13.15,4.12,20,1015,75,Clear
2022-09-24 03:00:00,12.42,4.12,10,1014,73,Clear
2022-09-24 04:00:00,11.7,3.6,350,1014,77,Clear
2022-09-24 05:00:00,11.34,3.09,360,1014,76,Clear
2022-09-24 06:00:00,11.35,3.6,360,1014,79,Clouds
2022-09-24 07:00:00,12.35,3.6,10,1015,79,Clouds
2022-09-24 08:00:00,13.68,5.14,40,1015,76,Clouds
2022-09-24 09:00:00,14.81,4.12,60,1015,73,Clouds
2022-09-24 10:00:00,17.07,4.12,60,1016,62,Clouds
2022-09-24 11:00:00,18.14,2.06,40,1016,58,Clouds
2022-09-24 12:00:00,17.79,2.57,40,1015,59,Clouds
2022-09-24 13:00:00,19.23,3.6,60,1015,50,Clouds
2022-09-24 14:00:00,19.14,6.17,350,1013,47,Clouds
2022-09-22 15:00:00,28.15,2.06,220,1016,34,Clear
2022-09-22 16:00:00,28.51,3.6,250,1016,32,Clear
2022-09-22 17:00:00,27.45,4.63,270,1015,33,Clear
2022-09-22 18:00:00,25.91,4.12,270,1018,33,Clear
2022-09-22 19:00:00,23.94,2.57,280,1018,38,Clear
2022-09-22 20:00:00,22.78,3.09,290,1016,39,Clear
2022-09-22 21:00:00,20.29,1.54,260,1017,46,Clear
2022-09-22 22:00:00,18.96,1.03,0,1016,48,Clear
2022-09-22 23:00:00,17.35,1.03,260,1016,54,Clear
2022-09-23 00:00:00,16.79,2.57,270,1016,54,Clear
2022-09-23 01:00:00,15.61,1.54,260,1016,58,Clear
2022-09-23 02:00:00,15.42,0.51,0,1016,60,Clear
2022-09-23 03:00:00,14.34,2.57,140,1015,66,Clear
2022-09-23 04:00:00,14.34,0.51,0,1015,64,Clear
2022-09-23 05:00:00,13.5,1.54,220,1015,66,Clear
2022-09-23 06:00:00,12.96,2.06,210,1015,67,Clear
2022-09-23 07:00:00,13.72,3.09,200,1015,69,Clear
2022-09-23 08:00:00,15.53,2.06,220,1015,69,Clear
2022-09-23 09:00:00,17.91,3.6,260,1019,51,Clear
2022-09-23 10:00:00,20.89,3.6,280,1019,42,Clear
2022-09-23 11:00:00,21.5,2.68,206,1016,47,Clear
2022-09-23 12:00:00,24.13,2.57,250,1015,40,Clear
2022-09-23 13:00:00,25.15,3.6,230,1014,29,Clear
2022-09-23 14:00:00,24.93,3.09,250,1015,26,Clear
2022-09-21 15:00:00,28.15,1.54,230,1015,24,Clouds
2022-09-21 16:00:00,28.4,3.09,260,1014,24,Clouds
2022-09-21 17:00:00,27.35,3.13,37,1014,26,Clouds
2022-09-21 18:00:00,26.06,4.12,10,1015,30,Clouds
2022-09-21 19:00:00,23.22,3.09,30,1015,35,Clouds
2022-09-21 20:00:00,21.4,3.6,60,1016,37,Clear
2022-09-21 21:00:00,19.95,4.12,90,1017,38,Clear
2022-09-21 22:00:00,18.81,4.12,90,1018,41,Clear
2022-09-21 23:00:00,16.33,2.06,90,1018,48,Clear
2022-09-22 00:00:00,15.26,2.57,60,1018,52,Clear
2022-09-22 01:00:00,14.56,2.57,100,1018,57,Clear
2022-09-22 02:00:00,14.94,5.14,80,1017,60,Clear
2022-09-22 03:00:00,13.16,3.6,80,1017,67,Clear
2022-09-22 04:00:00,12.81,2.57,70,1017,69,Clear
2022-09-22 05:00:00,11.39,2.57,70,1017,75,Clear
2022-09-22 06:00:00,11.02,2.57,70,1017,73,Clear
2022-09-22 07:00:00,9.91,2.57,50,1019,71,Clear
2022-09-22 08:00:00,12.91,2.06,80,1019,62,Clear
2022-09-22 09:00:00,15.91,1.54,70,1020,51,Clear
2022-09-22 10:00:00,18.95,1.03,0,1020,45,Clear
2022-09-22 11:00:00,21.78,1.03,70,1018,46,Clear
2022-09-22 12:00:00,24.0,1.54,120,1020,35,Clear
2022-09-22 13:00:00,26.06,2.06,200,1017,39,Clear
2022-09-22 14:00:00,27.09,1.54,270,1016,36,Clear
2022-09-20 15:00:00,28.14,2.06,310,1017,27,Clouds
2022-09-20 16:00:00,28.14,2.57,20,1016,26,Clouds
2022-09-20 17:00:00,27.45,3.6,360,1016,24,Clouds
2022-09-20 18:00:00,26.38,2.57,50,1017,24,Clouds
2022-09-20 19:00:00,23.77,3.09,60,1016,27,Clouds
2022-09-20 20:00:00,20.98,3.6,60,1017,26,Clear
2022-09-20 21:00:00,19.48,4.12,80,1017,28,Clear
2022-09-20 22:00:00,18.42,4.12,90,1018,33,Clear
2022-09-20 23:00:00,16.73,4.12,100,1018,45,Clear
2022-09-21 00:00:00,15.42,4.63,70,1018,55,Clear
2022-09-21 01:00:00,14.56,4.12,80,1018,59,Clear
2022-09-21 02:00:00,13.67,5.14,90,1018,63,Clear
2022-09-21 03:00:00,12.59,4.12,80,1017,67,Clear
2022-09-21 04:00:00,12.17,3.13,24,1017,69,Clear
2022-09-21 05:00:00,11.27,2.24,43,1018,69,Clear
2022-09-21 06:00:00,11.02,4.12,40,1018,68,Clear
2022-09-21 07:00:00,10.91,2.06,80,1020,62,Clouds
2022-09-21 08:00:00,13.91,3.6,70,1020,50,Clear
2022-09-21 09:00:00,15.94,5.66,80,1020,38,Clear
2022-09-21 10:00:00,18.98,5.14,70,1020,32,Clear
2022-09-21 11:00:00,21.52,4.63,80,1017,33,Clear
2022-09-21 12:00:00,24.32,3.09,70,1017,26,Clear
2022-09-21 13:00:00,26.03,2.06,80,1016,23,Clear
2022-09-21 14:00:00,27.8,2.06,90,1016,22,Clouds
2022-09-19 15:00:00,27.84,2.06,310,1015,38,Clear
2022-09-19 16:00:00,28.53,1.03,340,1015,35,Clear
2022-09-19 17:00:00,28.15,2.06,310,1013,35,Clear
2022-09-19 18:00:00,27.04,3.09,350,1015,34,Clear
2022-09-19 19:00:00,24.6,2.57,360,1015,46,Clear
2022-09-19 20:00:00,21.97,2.06,250,1019,43,Clear
2022-09-19 21:00:00,20.96,2.06,240,1019,52,Clear
2022-09-19 22:00:00,20.18,2.06,10,1016,60,Clear
2022-09-19 23:00:00,19.02,3.09,30,1016,60,Clear
2022-09-20 00:00:00,17.98,3.09,90,1017,63,Clear
2022-09-20 01:00:00,16.43,2.24,34,1017,65,Clear
2022-09-20 02:00:00,15.54,3.09,50,1017,69,Clear
2022-09-20 03:00:00,15.18,3.09,80,1017,69,Clear
2022-09-20 04:00:00,14.76,3.6,80,1017,69,Clear
2022-09-20 05:00:00,13.86,4.12,70,1017,70,Clear
2022-09-20 06:00:00,13.43,3.6,80,1017,67,Clear
2022-09-20 07:00:00,13.49,3.13,46,1018,63,Clear
2022-09-20 08:00:00,15.91,3.09,80,1021,44,Clear
2022-09-20 09:00:00,18.16,3.6,70,1019,45,Clear
2022-09-20 10:00:00,21.38,2.57,90,1020,42,Clear
2022-09-20 11:00:00,22.15,3.09,80,1020,40,Clear
2022-09-20 12:00:00,25.46,3.09,70,1018,29,Clear
2022-09-20 13:00:00,26.74,2.57,50,1018,25,Clear
2022-09-20 14:00:00,27.45,2.06,40,1017,25,Clouds
2022-09-18 15:00:00,29.24,2.06,360,1013,31,Clouds
2022-09-18 16:00:00,28.95,2.57,270,1016,28,Clouds
2022-09-18 17:00:00,28.56,1.03,100,1013,31,Clear
2022-09-18 18:00:00,26.41,4.12,220,1013,43,Clear
2022-09-18 19:00:00,26.03,1.54,260,1013,45,Clear
2022-09-18 20:00:00,24.27,2.06,300,1013,49,Clear
2022-09-18 21:00:00,23.13,2.57,360,1014,53,Clear
2022-09-18 22:00:00,21.68,2.57,340,1014,56,Clear
2022-09-18 23:00:00,20.8,2.57,30,1014,56,Clear
2022-09-19 00:00:00,19.48,4.02,33,1014,55,Clear
2022-09-19 01:00:00,18.4,2.68,37,1014,55,Clear
2022-09-19 02:00:00,16.79,1.79,51,1014,60,Clear
2022-09-19 03:00:00,15.82,3.58,38,1014,64,Clear
2022-09-19 04:00:00,15.17,3.58,40,1014,66,Clear
2022-09-19 05:00:00,14.5,3.09,90,1014,70,Clear
2022-09-19 06:00:00,14.34,3.09,80,1015,71,Clear
2022-09-19 07:00:00,14.57,3.09,110,1015,72,Clear
2022-09-19 08:00:00,16.91,2.57,100,1018,63,Clear
2022-09-19 09:00:00,19.26,1.03,210,1017,63,Clear
2022-09-19 10:00:00,21.26,4.63,270,1016,59,Clear
2022-09-19 11:00:00,23.0,5.66,310,1016,53,Clear
2022-09-19 12:00:00,24.21,4.12,320,1017,48,Clear
2022-09-19 13:00:00,24.83,4.12,320,1015,47,Clear
2022-09-19 14:00:00,26.33,4.12,350,1015,42,Clear
2022-09-17 15:00:00,23.73,3.58,24,1013,37,Clear
2022-09-17 16:00:00,24.61,2.06,70,1013,34,Clear
2022-09-17 17:00:00,24.23,2.57,80,1013,34,Clear
2022-09-17 18:00:00,23.42,2.24,42,1012,34,Clear
2022-09-17 19:00:00,22.08,3.09,30,1012,38,Clear
2022-09-17 20:00:00,20.75,4.92,19,1013,37,Clear
2022-09-17 21:00:00,19.07,7.2,60,1014,42,Clear
2022-09-17 22:00:00,17.78,4.12,50,1014,48,Clear
2022-09-17 23:00:00,16.24,3.09,60,1014,52,Clear
2022-09-18 00:00:00,14.51,4.02,44,1014,58,Clear
2022-09-18 01:00:00,13.36,4.92,34,1014,65,Clear
2022-09-18 02:00:00,12.09,3.13,39,1014,71,Clear
2022-09-18 03:00:00,11.9,3.58,41,1014,73,Clear
2022-09-18 04:00:00,11.26,3.09,70,1014,77,Clear
2022-09-18 05:00:00,11.02,3.09,70,1014,78,Clear
2022-09-18 06:00:00,9.92,3.09,70,1016,81,Clear
2022-09-18 07:00:00,10.91,2.57,70,1016,76,Clear
2022-09-18 08:00:00,13.91,4.12,80,1017,62,Clear
2022-09-18 09:00:00,15.91,3.09,90,1017,55,Clear
2022-09-18 10:00:00,18.94,1.54,90,1017,45,Clear
2022-09-18 11:00:00,21.99,1.54,50,1017,37,Clear
2022-09-18 12:00:00,25.32,1.03,130,1015,32,Clear
2022-09-18 13:00:00,27.42,1.54,80,1015,30,Clear
2022-09-18 14:00:00,28.52,2.06,120,1014,31,Clouds
2022-09-16 15:00:00,25.22,3.13,51,1013,48,Clouds
2022-09-16 16:00:00,24.97,2.57,360,1013,47,Clouds
2022-09-16 17:00:00,24.92,4.02,64,1013,47,Clear
2022-09-16 18:00:00,23.87,7.15,41,1013,50,Clear
2022-09-16 19:00:00,21.18,5.66,70,1014,55,Clear
2022-09-16 20:00:00,19.29,4.92,38,1014,60,Clear
2022-09-16 21:00:00,17.55,5.66,70,1015,64,Clear
2022-09-16 22:00:00,15.97,6.17,70,1016,68,Clear
2022-09-16 23:00:00,15.58,6.17,70,1015,71,Clear
2022-09-17 00:00:00,14.69,6.17,70,1016,76,Clear
2022-09-17 01:00:00,14.27,6.17,80,1015,77,Clear
2022-09-17 02:00:00,13.84,6.69,80,1015,77,Clear
2022-09-17 03:00:00,13.42,6.69,70,1015,79,Clear
2022-09-17 04:00:00,13.2,6.17,80,1015,79,Clear
2022-09-17 05:00:00,12.95,4.47,41,1015,81,Clear
2022-09-17 06:00:00,12.76,3.09,80,1015,80,Clear
2022-09-17 07:00:00,12.76,4.12,70,1016,81,Clear
2022-09-17 08:00:00,14.28,6.71,49,1016,72,Clear
2022-09-17 09:00:00,15.37,7.72,80,1016,66,Clear
2022-09-17 10:00:00,16.45,7.2,70,1016,62,Clear
2022-09-17 11:00:00,18.51,5.14,80,1016,56,Clear
2022-09-17 12:00:00,20.64,4.63,70,1016,50,Clear
2022-09-17 13:00:00,21.39,4.12,50,1015,47,Clear
2022-09-17 14:00:00,23.16,3.09,90,1014,40,Clear
2022-09-15 15:00:00,23.38,1.79,252,1013,58,Clouds
2022-09-15 16:00:00,24.06,2.06,140,1013,57,Clouds
2022-09-15 17:00:00,23.2,2.06,120,1013,59,Clouds
2022-09-15 18:00:00,21.67,1.03,190,1013,66,Clouds
2022-09-15 19:00:00,21.01,2.06,230,1013,70,Clouds
2022-09-15 20:00:00,20.12,2.06,250,1014,73,Clouds
2022-09-15 21:00:00,20.11,1.54,10,1015,74,Clouds
2022-09-15 22:00:00,18.64,2.57,50,1015,80,Clear
2022-09-15 23:00:00,17.57,3.09,80,1015,81,Clear
2022-09-16 00:00:00,16.91,3.09,90,1015,86,Clear
2022-09-16 01:00:00,16.43,1.34,49,1015,88,Clear
2022-09-16 02:00:00,16.08,3.09,80,1015,89,Clear
2022-09-16 03:00:00,15.41,2.57,80,1015,89,Clear
2022-09-16 04:00:00,15.18,3.09,70,1015,89,Clear
2022-09-16 05:00:00,14.5,3.09,80,1015,90,Clear
2022-09-16 06:00:00,14.5,1.54,60,1015,90,Clear
2022-09-16 07:00:00,14.64,2.06,70,1015,92,Clouds
2022-09-16 08:00:00,16.49,3.6,70,1016,86,Clear
2022-09-16 09:00:00,18.25,4.12,60,1016,79,Clouds
2022-09-16 10:00:00,20.23,4.12,70,1016,72,Clouds
2022-09-16 11:00:00,21.46,3.09,80,1016,65,Clouds
2022-09-16 12:00:00,23.0,2.24,39,1015,58,Clouds
2022-09-16 13:00:00,23.79,3.09,20,1014,55,Clouds
2022-09-16 14:00:00,24.98,4.02,28,1014,50,Clouds
2022-09-14 15:00:00,22.31,5.14,220,1009,57,Rain
2022-09-14 16:00:00,18.91,2.06,220,1010,84,Clouds
2022-09-14 17:00:00,19.49,2.06,210,1010,73,Clouds
2022-09-14 18:00:00,19.49,1.54,190,1011,77,Clouds
2022-09-14 19:00:00,18.6,2.06,210,1011,81,Clouds
2022-09-14 20:00:00,17.77,4.63,230,1012,83,Clouds
2022-09-14 21:00:00,17.53,2.57,210,1013,85,Clouds
2022-09-14 22:00:00,17.11,3.09,200,1013,85,Clouds
2022-09-14 23:00:00,16.86,2.06,180,1013,87,Clouds
2022-09-15 00:00:00,17.11,2.24,199,1013,85,Clouds
2022-09-15 01:00:00,16.32,2.06,210,1013,88,Clouds
