date,hour,france,italy,belgium,spain,uk,germany,month,year
2022-01-25,18:00 - 19:00,399.06,399.06,399.06,239.1,378.0,399.06,1,2022
2022-01-25,19:00 - 20:00,373.75,373.75,373.75,248.53,345.0,373.75,1,2022
2022-01-25,20:00 - 21:00,306.79,306.79,304.92,256.36,300.0,309.68,1,2022
2022-01-25,21:00 - 22:00,262.03,262.03,259.3,242.0,252.4,265.0,1,2022
2022-01-25,22:00 - 23:00,238.82,238.82,237.99,229.9,223.12,240.89,1,2022
2022-01-25,23:00 - 00:00,215.0,215.0,208.44,214.41,201.05,215.17,1,2022
2022-01-26,00:00 - 01:00,244.86,244.86,198.23,244.86,282.0,209.57,1,2022
2022-01-26,01:00 - 02:00,235.0,235.0,214.0,235.0,311.0,212.36,1,2022
2022-01-26,02:00 - 03:00,231.86,231.86,227.04,231.86,260.0,215.41,1,2022
2022-01-26,03:00 - 04:00,228.0,228.0,202.43,228.0,232.0,209.89,1,2022
2022-01-26,04:00 - 05:00,225.01,225.01,202.61,225.01,215.8,209.14,1,2022
2022-01-26,05:00 - 06:00,233.16,233.16,198.89,233.16,215.8,215.09,1,2022
2022-01-26,06:00 - 07:00,264.79,264.79,215.0,233.16,228.66,240.16,1,2022
2022-01-26,07:00 - 08:00,309.89,309.89,272.62,238.57,262.96,294.88,1,2022
2022-01-26,08:00 - 09:00,361.92,361.92,261.0,243.97,309.18,312.32,1,2022
2022-01-26,09:00 - 10:00,344.28,344.28,280.3,243.97,331.0,312.69,1,2022
2022-01-26,10:00 - 11:00,306.5,306.5,293.32,239.66,316.51,300.02,1,2022
2022-01-26,11:00 - 12:00,299.36,299.36,280.0,237.81,268.48,282.65,1,2022
2022-01-26,12:00 - 13:00,285.0,285.0,247.1,234.69,240.27,259.68,1,2022
2022-01-26,13:00 - 14:00,260.0,260.0,238.0,233.16,228.66,241.54,1,2022
2022-01-26,14:00 - 15:00,264.5,264.5,224.8,229.47,213.0,238.24,1,2022
2022-01-26,15:00 - 16:00,259.36,259.36,224.79,229.17,209.49,236.76,1,2022
2022-01-26,16:00 - 17:00,274.28,274.28,228.6,234.18,204.0,240.11,1,2022
2022-01-26,17:00 - 18:00,301.48,301.48,250.9,237.92,233.0,268.08,1,2022
2022-01-26,18:00 - 19:00,343.0,343.0,220.88,243.97,260.0,262.46,1,2022
2022-01-26,19:00 - 20:00,313.79,313.79,187.27,248.76,232.0,224.45,1,2022
